tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
196627	Corynebacterium glutamicum ATCC 13032	1020912	0	live	CGL_RS14800	CGL_RS14800, NCgl2868	Crp/Fnr family transcriptional regulator	Crp/Fnr family transcriptional regulator			NC_003450.3	3173059	3173469	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020862	0	live	CGL_RS14535	CGL_RS14535, NCgl2819	helix-turn-helix domain-containing protein	helix-turn-helix domain-containing protein			NC_003450.3	3121599	3121913	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019023	0	live	CGL_RS05185	CGL_RS05185, NCgl0994	EAL domain-containing protein	EAL domain-containing protein			NC_003450.3	1090175	1093219	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020475	0	live	CGL_RS12555	CGL_RS12555, NCgl2440	FadR/GntR family transcriptional regulator	FadR/GntR family transcriptional regulator			NC_003450.3	2675516	2676244	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019645	0	live	CGL_RS08410	CGL_RS08410, NCgl1614	N-acetyltransferase	N-acetyltransferase			NC_003450.3	1781016	1781579	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019436	0	live	CGL_RS07315	CGL_RS07315, NCgl1406	HAD family hydrolase	HAD family hydrolase			NC_003450.3	1538960	1539619	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021217	0	live	CGL_RS00210	CGL_RS00210, NCgl0035	helix-turn-helix domain-containing protein	helix-turn-helix domain-containing protein			NC_003450.3	36244	37014	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	97006783	0	live	CGL_RS15885	CGL_RS15885	pseudo				NC_003450.3	3062949	3064037	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	97006782	0	live	CGL_RS15880	CGL_RS15880	pseudo				NC_003450.3	3029700	3030374	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	97006781	0	live	CGL_RS15875	CGL_RS15875	pseudo				NC_003450.3	2805111	2806442	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	97006780	0	live	CGL_RS15870	CGL_RS15870	pseudo				NC_003450.3	2804072	2805111	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792331	0	live	CGL_RS15860	CGL_RS15860	pseudo				NC_003450.3	2973962	2974408	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792330	0	live	CGL_RS15855	CGL_RS15855	DoxX family protein	DoxX family protein			NC_003450.3	1367885	1368070	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792329	0	live	CGL_RS15850	CGL_RS15850	pseudo				NC_003450.3	3162859	3162984	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792318	0	live	CGL_RS15785	CGL_RS15785	helix-turn-helix domain-containing protein	helix-turn-helix domain-containing protein			NC_003450.3	3160629	3160802	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792317	0	live	CGL_RS15765	CGL_RS15765	pseudo				NC_003450.3	2997819	2998221	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792315	0	live	CGL_RS15755	CGL_RS15755	pseudo				NC_003450.3	2997407	2997475	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792308	0	live	CGL_RS15715	CGL_RS15715	hypothetical protein	hypothetical protein			NC_003450.3	2385911	2386192	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792307	0	live	CGL_RS15710	CGL_RS15710	pseudo				NC_003450.3	2385784	2385882	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792303	0	live	CGL_RS15690	CGL_RS15690	pseudo				NC_003450.3	2213624	2213757	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792294	0	live	CGL_RS15645	CGL_RS15645	DUF6973 domain-containing protein	DUF6973 domain-containing protein			NC_003450.3	1405317	1406123	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792291	0	live	CGL_RS15630	CGL_RS15630	pseudo				NC_003450.3	1227890	1229098	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792287	0	live	CGL_RS15595	CGL_RS15595	pseudo				NC_003450.3	381115	381498	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	92792282	0	live	CGL_RS15565	CGL_RS15565	pseudo				NC_003450.3	37051	37242	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44145017	0	live	CGL_RS14740	CGL_RS14740	pseudo				NC_003450.3	3162590	3162805	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	44145016	0	live	CGL_RS14715	CGL_RS14715	cupin domain-containing protein	cupin domain-containing protein			NC_003450.3	3160235	3160507	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44145015	0	live	CGL_RS14695	CGL_RS14695	cytochrome b/b6 domain-containing protein	cytochrome b/b6 domain-containing protein			NC_003450.3	3157221	3157466	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44145013	0	live	CGL_RS14685	CGL_RS14685	integrase core domain-containing protein	integrase core domain-containing protein			NC_003450.3	3155244	3156251	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44145003	0	live	CGL_RS13330	CGL_RS13330	DUF4236 domain-containing protein	DUF4236 domain-containing protein			NC_003450.3	2840756	2840929	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144994	0	live	CGL_RS12325	CGL_RS12325	substrate-binding domain-containing protein	substrate-binding domain-containing protein			NC_003450.3	2627970	2628380	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144993	0	live	CGL_RS12320	CGL_RS12320	LacI family DNA-binding transcriptional regulator	LacI family DNA-binding transcriptional regulator			NC_003450.3	2627777	2628088	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144990	0	live	CGL_RS11995	CGL_RS11995	pseudo				NC_003450.3	2561481	2562645	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144986	0	live	CGL_RS11110	CGL_RS11110	pseudo				NC_003450.3	2376996	2377727	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144983	0	live	CGL_RS10050	CGL_RS10050	lipopolysaccharide assembly LapA domain-containing protein	lipopolysaccharide assembly LapA domain-containing protein			NC_003450.3	2135644	2136144	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144981	0	live	CGL_RS09380	CGL_RS09380	pseudo				NC_003450.3	1987467	1988664	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144968	0	live	CGL_RS07435	CGL_RS07435	Fic family protein	Fic family protein			NC_003450.3	1564237	1564485	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144960	0	live	CGL_RS06695	CGL_RS06695	pseudo				NC_003450.3	1406864	1407115	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144953	0	live	CGL_RS06345	CGL_RS06345	pseudo				NC_003450.3	1341957	1342727	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144941	0	live	CGL_RS04535	CGL_RS04535	pseudo				NC_003450.3	959825	961017	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144940	0	live	CGL_RS04515	CGL_RS04515	pseudo				NC_003450.3	953717	954909	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144938	0	live	CGL_RS04410	CGL_RS04410	hypothetical protein	hypothetical protein			NC_003450.3	932305	932490	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144923	0	live	ffs	CGL_RS01275	ncRNA				NC_003450.3	256430	256526	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	18194978	0	live	CGL_RS14820	CGL_RS14820, NCgl2872a	pseudo				NC_003450.3	3177087	3177804	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	18194977	0	live	CGL_RS14785	CGL_RS14785, NCgl2866a	pseudo				NC_003450.3	3171047	3171620	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	18194967	0	live	crtI	CGL_RS12040, NCgl2345a	pseudo				NC_003450.3	2572349	2573844	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	18194965	0	live	CGL_RS08215	CGL_RS08215, NCgl1581a	pseudo				NC_003450.3	1743843	1744522	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	18194960	0	live	CGL_RS05205	CGL_RS05205, NCgl0998a	pseudo				NC_003450.3	1095384	1096349	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	18194956	0	live	prpD	CGL_RS03280, NCgl0627a	pseudo				NC_003450.3	671141	672656	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745371	0	live	CGL_RS00410	CGL_RS00410, NCg1r01	16S ribosomal RNA				NC_003450.3	76641	78164	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745370	0	live	CGL_RS04080	CGL_RS04080, NCg1r04	16S ribosomal RNA				NC_003450.3	856117	857641	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745366	0	live	CGL_RS07040	CGL_RS07040, NCg1r08	16S ribosomal RNA				NC_003450.3	1479362	1480885	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745364	0	live	CGL_RS07045	CGL_RS07045, NCg1r09	23S ribosomal RNA				NC_003450.3	1481277	1484363	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745361	0	live	CGL_RS14660	CGL_RS14660, NCg1r19	16S ribosomal RNA				NC_003450.3	3149681	3151204	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745360	0	live	CGL_RS14655	CGL_RS14655, NCg1r18	23S ribosomal RNA				NC_003450.3	3146203	3149289	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745358	0	live	rrf	CGL_RS14650, NCg1r17	5S ribosomal RNA				NC_003450.3	3145971	3146087	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745353	0	live	rnpB	CGL_RS11075, NcG10s02	ncRNA				NC_003450.3	2370919	2371326	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745352	0	live	rrf	CGL_RS07050, NCg1r10	5S ribosomal RNA				NC_003450.3	1484479	1484595	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745341	0	live	CGL_RS00415	CGL_RS00415, NCg1r02	23S ribosomal RNA				NC_003450.3	78554	81641	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745340	0	live	CGL_RS12740	CGL_RS12740, NCg1r16	16S ribosomal RNA				NC_003450.3	2716294	2717817	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745339	0	live	CGL_RS12705	CGL_RS12705, NCg1r12	23S ribosomal RNA				NC_003450.3	2703948	2707035	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745337	0	live	rrf	CGL_RS04090, NCg1r07	5S ribosomal RNA				NC_003450.3	861226	861342	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745335	0	live	CGL_RS12735	CGL_RS12735, NCg1r15	23S ribosomal RNA				NC_003450.3	2712815	2715902	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745322	0	live	ssrA	CGL_RS04030, NcG10s01	miscRNA				NC_003450.3	847074	847450	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745317	0	live	CGL_RS12710	CGL_RS12710, NCg1r13	16S ribosomal RNA				NC_003450.3	2707427	2708950	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745313	0	live	rrf	CGL_RS12730, NCg1r14	5S ribosomal RNA				NC_003450.3	2712579	2712695	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745311	0	live	rrf	CGL_RS12700, NCg1r11	5S ribosomal RNA				NC_003450.3	2703712	2703828	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745302	0	live	rrf	CGL_RS00420, NCg1r03	5S ribosomal RNA				NC_003450.3	81757	81873	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	2745297	0	live	CGL_RS04085	CGL_RS04085, NCg1r05	23S ribosomal RNA				NC_003450.3	858033	861112	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021535	0	live	CGL_RS02700	CGL_RS02700, NCgl0512	hypothetical protein	hypothetical protein			NC_003450.3	551851	552924	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021507	0	live	CGL_RS02565	CGL_RS02565, NCgl0485	pseudo				NC_003450.3	532098	532526	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021470	0	live	CGL_RS02360	CGL_RS02360, NCgl0448	peptidase E	peptidase E			NC_003450.3	485384	485989	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021464	0	live	CGL_RS00200	CGL_RS00200, NCgl0033	peptidylprolyl isomerase	peptidylprolyl isomerase			NC_003450.3	34366	34902	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021452	0	live	CGL_RS02275	CGL_RS02275, NCgl0432	DUF4229 domain-containing protein	DUF4229 domain-containing protein			NC_003450.3	471515	471850	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021401	0	live	CGL_RS01820	CGL_RS01820, NCgl0343	glycosyltransferase family 4 protein	glycosyltransferase family 4 protein			NC_003450.3	370685	371776	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021393	0	live	CGL_RS00035	CGL_RS00035, NCgl0007	YitT family protein	YitT family protein			NC_003450.3	8795	9376	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021382	0	live	CGL_RS01660	CGL_RS01660, NCgl0311	pseudo				NC_003450.3	332919	334956	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021377	0	live	CGL_RS01620	CGL_RS01620, NCgl0305	lysoplasmalogenase	lysoplasmalogenase			NC_003450.3	325919	326617	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021360	0	live	CGL_RS01530	CGL_RS01530, NCgl0287	hypothetical protein	hypothetical protein			NC_003450.3	307724	307909	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021353	0	live	CGL_RS01520	CGL_RS01520, NCgl0285	MBL fold metallo-hydrolase	MBL fold metallo-hydrolase			NC_003450.3	305876	306703	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021331	0	live	CGL_RS01405	CGL_RS01405, NCgl0263	monovalent cation/H+ antiporter subunit D family protein	monovalent cation/H+ antiporter subunit D family protein			NC_003450.3	281401	282927	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021301	0	live	CGL_RS01220	CGL_RS01220, NCgl0227	hypothetical protein	hypothetical protein			NC_003450.3	244466	244819	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021265	0	live	CGL_RS01050	CGL_RS01050, NCgl0199	aminotransferase class V-fold PLP-dependent enzyme	aminotransferase class V-fold PLP-dependent enzyme			NC_003450.3	218979	220154	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021258	0	live	CGL_RS01010	CGL_RS01010, NCgl0191	hypothetical protein	hypothetical protein			NC_003450.3	212764	213660	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021188	0	live	CGL_RS00575	CGL_RS00575, NCgl0104	ATP-binding protein	ATP-binding protein			NC_003450.3	116545	118557	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021153	0	live	CGL_RS01915	CGL_RS01915, NCgl0362	hypothetical protein	hypothetical protein			NC_003450.3	396324	396653	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021138	0	live	CGL_RS01340	CGL_RS01340, NCgl0249	hypothetical protein	hypothetical protein			NC_003450.3	271761	273197	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021137	0	live	CGL_RS00765	CGL_RS00765, NCgl0142	DNA-3-methyladenine glycosylase I	DNA-3-methyladenine glycosylase I			NC_003450.3	157614	158141	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021115	0	live	CGL_RS00290	CGL_RS00290, NCgl0050	phenol 2-monooxygenase	phenol 2-monooxygenase			NC_003450.3	53094	54011	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021108	0	live	CGL_RS00350	CGL_RS00350, NCgl0062	chloride channel protein	chloride channel protein			NC_003450.3	64190	65461	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021102	0	live	CGL_RS00460	CGL_RS00460, NCgl0081	hypothetical protein	hypothetical protein			NC_003450.3	89615	90448	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021097	0	live	CGL_RS00790	CGL_RS00790, NCgl0147	hypothetical protein	hypothetical protein			NC_003450.3	160470	161363	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021063	0	live	CGL_RS00870	CGL_RS00870, NCgl0163	MFS transporter	MFS transporter			NC_003450.3	178300	179661	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021060	0	live	CGL_RS01775	CGL_RS01775, NCgl0334	excalibur calcium-binding domain-containing protein	excalibur calcium-binding domain-containing protein			NC_003450.3	359759	360307	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021036	0	live	CGL_RS15380	CGL_RS15380, NCgl2986	N-acetylmuramoyl-L-alanine amidase	N-acetylmuramoyl-L-alanine amidase			NC_003450.3	3301810	3303000	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021033	0	live	CGL_RS15365	CGL_RS15365, NCgl2983	sigma-70 family RNA polymerase sigma factor	sigma-70 family RNA polymerase sigma factor			NC_003450.3	3299593	3300267	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021014	0	live	CGL_RS15275	CGL_RS15275, NCgl2966	pseudo				NC_003450.3	3282345	3282761	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021008	0	live	CGL_RS15245	CGL_RS15245, NCgl2960	hypothetical protein	hypothetical protein			NC_003450.3	3271465	3272481	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020955	0	live	CGL_RS15015	CGL_RS15015, NCgl2911	VWA domain-containing protein	VWA domain-containing protein			NC_003450.3	3216884	3217123	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020896	0	live	CGL_RS14705	CGL_RS14705, NCgl2853	class I SAM-dependent methyltransferase	class I SAM-dependent methyltransferase			NC_003450.3	3158233	3158838	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020866	0	live	CGL_RS14550	CGL_RS14550, NCgl2823	pseudo				NC_003450.3	3125006	3125442	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020849	0	live	CGL_RS14470	CGL_RS14470, NCgl2806	DUF5926 family protein	DUF5926 family protein			NC_003450.3	3106051	3106965	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020838	0	live	CGL_RS14415	CGL_RS14415, NCgl2795	septum formation family protein	septum formation family protein			NC_003450.3	3096327	3097427	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020798	0	live	CGL_RS14225	CGL_RS14225, NCgl2757	DUF3367 domain-containing protein	DUF3367 domain-containing protein			NC_003450.3	3042685	3045792	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020775	0	live	CGL_RS14110	CGL_RS14110, NCgl2734	hypothetical protein	hypothetical protein			NC_003450.3	3021206	3021958	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020706	0	live	CGL_RS13770	CGL_RS13770, NCgl2665	IS3 family transposase	IS3 family transposase			NC_003450.3	2946696	2947887	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020666	0	live	CGL_RS13565	CGL_RS13565, NCgl2625	hypothetical protein	hypothetical protein			NC_003450.3	2893098	2895083	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020626	0	live	CGL_RS13360	CGL_RS13360, NCgl2587	helix-turn-helix domain-containing protein	helix-turn-helix domain-containing protein			NC_003450.3	2848851	2849783	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020545	0	live	CGL_RS12970	CGL_RS12970, NCgl2510	pyridoxal phosphate-dependent aminotransferase	pyridoxal phosphate-dependent aminotransferase			NC_003450.3	2764976	2766085	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020544	0	live	purB	CGL_RS12965, NCgl2509	adenylosuccinate lyase	adenylosuccinate lyase			NC_003450.3	2763502	2764941	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020502	0	live	CGL_RS12720	CGL_RS12720, NCgl2467	pseudo				NC_003450.3	2710629	2711300	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020495	0	live	CGL_RS12670	CGL_RS12670, NCgl2460	pseudo				NC_003450.3	2695318	2695692	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020477	0	live	CGL_RS12565	CGL_RS12565, NCgl2442	pseudo				NC_003450.3	2676964	2677194	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020471	0	live	serB	CGL_RS12535, NCgl2436	phosphoserine phosphatase SerB	phosphoserine phosphatase SerB			NC_003450.3	2669555	2670856	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020453	0	live	CGL_RS12460	CGL_RS12460, NCgl2420	pseudo				NC_003450.3	2656331	2657049	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020452	0	live	CGL_RS12455	CGL_RS12455, NCgl2419	DUF2254 domain-containing protein	DUF2254 domain-containing protein			NC_003450.3	2654873	2656198	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020451	0	live	CGL_RS12450	CGL_RS12450, NCgl2418	pseudo				NC_003450.3	2654048	2654763	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020414	0	live	CGL_RS12235	CGL_RS12235, NCgl2381	pseudo				NC_003450.3	2613881	2614504	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020411	0	live	CGL_RS12210	CGL_RS12210, NCgl2378	pseudo				NC_003450.3	2610846	2611595	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020340	0	live	CGL_RS11850	CGL_RS11850, NCgl2307	CoA transferase subunit A	CoA transferase subunit A			NC_003450.3	2532602	2533345	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020318	0	live	CGL_RS11740	CGL_RS11740, NCgl2285	pseudo				NC_003450.3	2510963	2511427	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020316	0	live	CGL_RS11730	CGL_RS11730, NCgl2283	pseudo				NC_003450.3	2508923	2509507	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020241	0	live	CGL_RS11345	CGL_RS11345, NCgl2208	PhoH family protein	PhoH family protein			NC_003450.3	2420898	2421884	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020230	0	live	CGL_RS11290	CGL_RS11290, NCgl2197	hypothetical protein	hypothetical protein			NC_003450.3	2410278	2410862	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020186	0	live	CGL_RS11070	CGL_RS11070, NCgl2153	ribonuclease R family protein	ribonuclease R family protein			NC_003450.3	2369114	2370523	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020178	0	live	CGL_RS11030	CGL_RS11030, NCgl2145	hypothetical protein	hypothetical protein			NC_003450.3	2358151	2358633	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020150	0	live	CGL_RS10910	CGL_RS10910, NCgl2118	DUF3043 domain-containing protein	DUF3043 domain-containing protein			NC_003450.3	2331252	2331971	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020143	0	live	CGL_RS10880	CGL_RS10880, NCgl2111	c-type cytochrome	c-type cytochrome			NC_003450.3	2324309	2325199	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020120	0	live	CGL_RS10765	CGL_RS10765, NCgl2088	pseudo				NC_003450.3	2296506	2296899	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020117	0	live	CGL_RS10750	CGL_RS10750, NCgl2085	hypothetical protein	hypothetical protein			NC_003450.3	2293321	2294118	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020109	0	live	murC	CGL_RS10710, NCgl2077	UDP-N-acetylmuramate--L-alanine ligase	UDP-N-acetylmuramate--L-alanine ligase			NC_003450.3	2281164	2282546	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020099	0	live	CGL_RS10660	CGL_RS10660, NCgl2067	hypothetical protein	hypothetical protein			NC_003450.3	2270256	2270870	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020093	0	live	CGL_RS10630	CGL_RS10630, NCgl2061	hypothetical protein	hypothetical protein			NC_003450.3	2264507	2265109	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020075	0	live	CGL_RS10540	CGL_RS10540, NCgl2043	hypothetical protein	hypothetical protein			NC_003450.3	2242127	2242360	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020038	0	live	glgP	CGL_RS10355, NCgl2006	alpha-glucan family phosphorylase	alpha-glucan family phosphorylase			NC_003450.3	2201989	2204481	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020002	0	live	CGL_RS10175	CGL_RS10175, NCgl1970	hypothetical protein	hypothetical protein			NC_003450.3	2161108	2161488	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019921	0	live	pgsA	CGL_RS09775, NCgl1889	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase			NC_003450.3	2070516	2071121	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019902	0	live	CGL_RS09680	CGL_RS09680, NCgl1870	hypothetical protein	hypothetical protein			NC_003450.3	2053606	2054226	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019898	0	live	CGL_RS09660	CGL_RS09660, NCgl1866	hypothetical protein	hypothetical protein			NC_003450.3	2050351	2051109	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019895	0	live	CGL_RS09645	CGL_RS09645, NCgl1863	hypothetical protein	hypothetical protein			NC_003450.3	2046711	2047238	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019881	0	live	CGL_RS09575	CGL_RS09575, NCgl1849	RNA helicase	RNA helicase			NC_003450.3	2026506	2029046	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019879	0	live	CGL_RS09565	CGL_RS09565, NCgl1847	DUF4192 domain-containing protein	DUF4192 domain-containing protein			NC_003450.3	2023945	2025078	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019857	0	live	CGL_RS09455	CGL_RS09455, NCgl1825	DUF3000 domain-containing protein	DUF3000 domain-containing protein			NC_003450.3	2001498	2002115	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019849	0	live	CGL_RS09415	CGL_RS09415, NCgl1817	pseudo				NC_003450.3	1995780	1996073	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019819	0	live	CGL_RS09275	CGL_RS09275, NCgl1787	hypothetical protein	hypothetical protein			NC_003450.3	1974267	1974506	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019817	0	live	CGL_RS09265	CGL_RS09265, NCgl1785	hypothetical protein	hypothetical protein			NC_003450.3	1973147	1973740	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019811	0	live	CGL_RS09230	CGL_RS09230, NCgl1779	thermonuclease family protein	thermonuclease family protein			NC_003450.3	1966349	1966987	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019802	0	live	CGL_RS09185	CGL_RS09185, NCgl1770	DEAD/DEAH box helicase family protein	DEAD/DEAH box helicase family protein			NC_003450.3	1956200	1958287	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019794	0	live	CGL_RS09150	CGL_RS09150, NCgl1762	pseudo				NC_003450.3	1945592	1945894	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019742	0	live	CGL_RS08900	CGL_RS08900, NCgl1710	helicase	helicase			NC_003450.3	1887685	1888011	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019708	0	live	CGL_RS08730	CGL_RS08730, NCgl1676	Lsr2 family protein	Lsr2 family protein			NC_003450.3	1846330	1846680	minus	0		
